,COMID,slope,ID,glow_lat,glow_lon,stationid,gage_lat,gage_lon,distance,COMID-mean,q50
4420,66012020,0.008898524723,R66012020XS2184217,-29.986002450271258,-70.89649755106717,Chile_04323001,-29.9811,-70.8981,8625216.151499873,39.80859572253994,25.159086
4421,66012020,0.008898524723,R66012020XS2184218,-29.986666667176625,-70.89478636895608,Chile_04323001,-29.9811,-70.8981,8625216.151499873,39.80859572253994,25.159086
4422,66012277,0.002994715641,R66012277XS2184688,-30.66916666685432,-71.52256221343869,Chile_04557002,-30.6722,-71.5267,8724382.003625311,32.84870210770079,20.978354
4423,66012277,0.002994715641,R66012277XS2184689,-30.66993516864155,-71.52089816529539,Chile_04557002,-30.6722,-71.5267,8724382.003625311,32.84870210770079,20.978354
4424,66012277,0.002994715641,R66012277XS2184690,-30.670744367360875,-71.51925563344149,Chile_04557002,-30.6722,-71.5267,8724382.003625311,32.84870210770079,20.978354
4425,66012277,0.002994715641,R66012277XS2184691,-30.669429153382588,-71.51833333313961,Chile_04557002,-30.6722,-71.5267,8724382.003625311,32.84870210770079,20.978354
4426,66012297,0.009978473884,R66012297XS2185149,-29.992826102182008,-70.58365943286258,Chile_04320001,-29.9953,-70.5867,8593423.610027503,31.91317918914255,24.246012
4427,66012297,0.009978473884,R66012297XS2185150,-29.992020810673583,-70.58202080795213,Chile_04320001,-29.9953,-70.5867,8593423.610027503,31.91317918914255,24.246012
4428,66012297,0.009978473884,R66012297XS2185151,-29.991215522768435,-70.58038218667016,Chile_04320001,-29.9953,-70.5867,8593423.610027503,31.91317918914255,24.246012
4429,66012958,0.005710091058,R66012958XS2185847,-32.83900702940895,-71.02182630535886,Chile_05423003,-32.8403,-71.0256,8793561.288480867,54.69741970035374,25.552015
4430,66012958,0.005710091058,R66012958XS2185848,-32.83916666719388,-71.01979185180869,Chile_05423003,-32.8403,-71.0256,8793561.288480867,54.69741970035374,25.552015
4431,66012958,0.005710091058,R66012958XS2185849,-32.840000000522295,-71.01812806956053,Chile_05423003,-32.8403,-71.0256,8793561.288480867,54.69741970035374,25.552015
4432,66012970,0.009988033076,R66012970XS2186049,-32.76213663330154,-70.7336967023139,Chile_05410005,-32.7572,-70.7367,8760537.94414991,46.22616255701961,17.87283
4433,66012970,0.009988033076,R66012970XS2186050,-32.763505833896254,-70.73232750096054,Chile_05410005,-32.7572,-70.7367,8760537.94414991,46.22616255701961,17.87283
4434,66012970,0.009988033076,R66012970XS2186051,-32.76345829019565,-70.73095828865678,Chile_05410005,-32.7572,-70.7367,8760537.94414991,46.22616255701961,17.87283
4435,66012971,0.010629786203,R66012971XS2186119,-32.85329892115772,-70.50496558734712,Chile_05410002,-32.8503,-70.5094,8742970.153382909,42.06760172574728,16.873543
4436,66013218,0.001366493992,R66013218XS2186302,-33.71942689277888,-71.55583333313982,Chile_05748001,-33.7219,-71.555,8898803.65240688,66.25358827376286,92.551476
4437,66013218,0.001366493992,R66013218XS2186303,-33.721216830840035,-71.55583333310946,Chile_05748001,-33.7219,-71.555,8898803.65240688,66.25358827376286,92.551476
4438,66013218,0.001366493992,R66013218XS2186304,-33.723006768967416,-71.55583333311858,Chile_05748001,-33.7219,-71.555,8898803.65240688,66.25358827376286,92.551476
4439,66013338,0.001820616637,R66013338XS2187337,-33.81083333338257,-70.8799853647264,Chile_05716001,-33.8111,-70.8836,8836667.93748027,31.97022508467531,2.5159786
4440,66013338,0.001820616637,R66013338XS2187338,-33.810516262821764,-70.87801625988715,Chile_05716001,-33.8111,-70.8836,8836667.93748027,31.97022508467531,2.5159786
4441,66013643,0.008737431195,R66013643XS2188448,-34.24959732620612,-70.56459732307624,Chile_06008005,-34.25,-70.5667,8831868.111201068,50.98167218610829,39.009144
4442,66013643,0.008737431195,R66013643XS2188449,-34.2491666671553,-70.56268164369564,Chile_06008005,-34.25,-70.5667,8831868.111201068,50.98167218610829,39.009144
4443,66013643,0.008737431195,R66013643XS2188450,-34.2489680927187,-70.56063475711059,Chile_06008005,-34.25,-70.5667,8831868.111201068,50.98167218610829,39.009144
4444,66013649,0.012288569279,R66013649XS2188481,-34.99666666687263,-70.81660247239475,Chile_07104002,-34.9961,-70.8206,8903389.547288414,42.43756816159058,8.625133
4445,66013649,0.012288569279,R66013649XS2188482,-34.99666666682035,-70.81588018070453,Chile_07104002,-34.9961,-70.8206,8903389.547288414,42.43756816159058,8.625133
4446,66013649,0.012288569279,R66013649XS2188483,-34.996666667111484,-70.815157888177,Chile_07104002,-34.9961,-70.8206,8903389.547288414,42.43756816159058,8.625133
4447,66013649,0.012288569279,R66013649XS2188484,-34.997025298394135,-70.81464137074249,Chile_07104002,-34.9961,-70.8206,8903389.547288414,42.43756816159058,8.625133
4448,66013649,0.012288569279,R66013649XS2188485,-34.99748425378821,-70.81418241306525,Chile_07104002,-34.9961,-70.8206,8903389.547288414,42.43756816159058,8.625133
4449,66013649,0.012288569279,R66013649XS2188486,-34.997943212426,-70.81372345674939,Chile_07104002,-34.9961,-70.8206,8903389.547288414,42.43756816159058,8.625133
4450,66013649,0.012288569279,R66013649XS2188487,-34.998333333660966,-70.81322499752066,Chile_07104002,-34.9961,-70.8206,8903389.547288414,42.43756816159058,8.625133
4451,66013649,0.012288569279,R66013649XS2188496,-34.99988532199178,-70.80761467920412,Chile_07103001,-34.9983,-70.8094,8902526.21935153,42.43756816159058,8.625133
4452,66013649,0.012288569279,R66013649XS2188497,-35.00000000065877,-70.80695815140305,Chile_07103001,-34.9983,-70.8094,8902526.21935153,42.43756816159058,8.625133
4453,66013649,0.012288569279,R66013649XS2188498,-35.00000000072332,-70.80623581887662,Chile_07103001,-34.9983,-70.8094,8902526.21935153,42.43756816159058,8.625133
4454,66013649,0.012288569279,R66013649XS2188499,-35.000000000685034,-70.8055134855139,Chile_07103001,-34.9983,-70.8094,8902526.21935153,42.43756816159058,8.625133
4455,66013649,0.012288569279,R66013649XS2188500,-35.00000000054396,-70.80479115131497,Chile_07103001,-34.9983,-70.8094,8902526.21935153,42.43756816159058,8.625133
4456,66013649,0.012288569279,R66013649XS2188501,-35.000000000300176,-70.80406881627991,Chile_07103001,-34.9983,-70.8094,8902526.21935153,42.43756816159058,8.625133
4457,66013649,0.012288569279,R66013649XS2188502,-35.00000000004496,-70.80334648040878,Chile_07103001,-34.9983,-70.8094,8902526.21935153,42.43756816159058,8.625133
4458,66013679,0.001300081357,R66013679XS2189051,-34.43500000071945,-71.16874058186531,Chile_06018001,-34.4311,-71.1681,8903310.20823755,30.239667384185005,1.092613
4459,66013679,0.001300081357,R66013679XS2189052,-34.43558775864005,-71.16691224340023,Chile_06018001,-34.4311,-71.1681,8903310.20823755,30.239667384185005,1.092613
4460,66013684,0.010460589148,R66013684XS2189095,-34.71305508005725,-70.8291666664833,Chile_06028001,-34.7186,-70.8267,8887027.35335415,49.04627476031983,18.551159
4461,66013684,0.010460589148,R66013684XS2189096,-34.71494339969983,-70.82833333328115,Chile_06028001,-34.7186,-70.8267,8887027.35335415,49.04627476031983,18.551159
4462,66013962,0.0005902176,R66013962XS2190017,-34.98333333338713,-72.00748427583625,Chile_07123001,-34.9844,-72.01,9020000.455663724,101.34363213366166,36.455524
4463,66013976,0.004191048079,R66013976XS2190192,-35.554192735940944,-71.70252606887426,Chile_07322001,-35.5575,-71.7067,9025943.889462374,108.68092042155126,58.835503
4464,66013982,0.006050158275,R66013982XS2190293,-35.705833334059385,-71.10878403792736,Chile_07321002,-35.7061,-71.1139,8977123.575554602,70.44667500975622,55.291935
4465,66013982,0.006050158275,R66013982XS2190294,-35.7052567471487,-71.10692341101567,Chile_07321002,-35.7061,-71.1139,8977123.575554602,70.44667500975622,55.291935
4466,66013985,0.009941402275,R66013985XS2190379,-35.76751917863716,-71.00418584500851,Chile_07308002,-35.7728,-71.0019,8971186.624474656,77.46220210540582,22.105473
4467,66013985,0.009941402275,R66013985XS2190380,-35.7689080191724,-71.00442531637201,Chile_07308002,-35.7728,-71.0019,8971186.624474656,77.46220210540582,22.105473
4468,66014039,0.001159195524,R66014039XS2191651,-35.45005730526718,-71.72922397109042,Chile_07379002,-35.4525,-71.7333,9021725.479092063,50.15706183410567,6.067496
4469,66014039,0.001159195524,R66014039XS2191652,-35.450000000628904,-71.7285947604168,Chile_07379002,-35.4525,-71.7333,9021725.479092063,50.15706183410567,6.067496
4470,66014039,0.001159195524,R66014039XS2191653,-35.45000000072927,-71.72793236381517,Chile_07379002,-35.4525,-71.7333,9021725.479092063,50.15706183410567,6.067496
4471,66014039,0.001159195524,R66014039XS2191654,-35.449854325981114,-71.72735432408113,Chile_07379002,-35.4525,-71.7333,9021725.479092063,50.15706183410567,6.067496
4472,66014039,0.001159195524,R66014039XS2191655,-35.44943484610657,-71.72693484323197,Chile_07379002,-35.4525,-71.7333,9021725.479092063,50.15706183410567,6.067496
4473,66014039,0.001159195524,R66014039XS2191656,-35.44916666726406,-71.72642774965615,Chile_07379002,-35.4525,-71.7333,9021725.479092063,50.15706183410567,6.067496
4474,66014039,0.001159195524,R66014039XS2191657,-35.44912361913198,-71.72579028515342,Chile_07379002,-35.4525,-71.7333,9021725.479092063,50.15706183410567,6.067496
4475,66014039,0.001159195524,R66014039XS2191658,-35.44870414029984,-71.72537080371373,Chile_07379002,-35.4525,-71.7333,9021725.479092063,50.15706183410567,6.067496
4476,66014050,0.013109613702,R66014050XS2191886,-35.27713100155987,-71.01120233427721,Chile_07115001,-35.2744,-71.0156,8940445.724428691,41.76837891608717,8.0049925
4477,66014050,0.013109613702,R66014050XS2191887,-35.277974093788195,-71.01035924203403,Chile_07115001,-35.2744,-71.0156,8940445.724428691,41.76837891608717,8.0049925
4478,66014050,0.013109613702,R66014050XS2191888,-35.27881719073518,-71.00951614506934,Chile_07115001,-35.2744,-71.0156,8940445.724428691,41.76837891608717,8.0049925
4479,66014050,0.013109613702,R66014050XS2191889,-35.27966029240081,-71.00867304338321,Chile_07115001,-35.2744,-71.0156,8940445.724428691,41.76837891608717,8.0049925
4480,66014050,0.013109613702,R66014050XS2191894,-35.28229066626139,-71.00354266898131,Chile_07112001,-35.2783,-71.0028,8939825.43409054,41.76837891608717,8.0049925
4481,66014050,0.013109613702,R66014050XS2191895,-35.28250000046438,-71.00233377674591,Chile_07112001,-35.2783,-71.0028,8939825.43409054,41.76837891608717,8.0049925
4482,66014050,0.013109613702,R66014050XS2191896,-35.28250000047375,-71.00100407317828,Chile_07112001,-35.2783,-71.0028,8939825.43409054,41.76837891608717,8.0049925
4483,66014050,0.013109613702,R66014050XS2191897,-35.283234867931114,-71.00009846645993,Chile_07112001,-35.2783,-71.0028,8939825.43409054,41.76837891608717,8.0049925
4484,66014361,0.004954122019,R66014361XS2193861,-36.58743661807803,-71.52339671599715,Chile_08106002,-36.5856,-71.5256,9075503.225459784,51.26801869776235,25.79295
4485,66014361,0.004954122019,R66014361XS2193862,-36.58817083497416,-71.52233749951887,Chile_08106002,-36.5856,-71.5256,9075503.225459784,51.26801869776235,25.79295
4486,66014361,0.004954122019,R66014361XS2193863,-36.58788838266188,-71.52127828663195,Chile_08106002,-36.5856,-71.5256,9075503.225459784,51.26801869776235,25.79295
4487,66014402,0.020148706578,R66014402XS2194561,-36.65121234335136,-71.75916666643809,Chile_08112001,-36.6547,-71.7558,9102902.035247147,40.43319490426423,1.3685257
4488,66014427,0.006486567428,R66014427XS2194866,-35.96649092443578,-71.48999999985128,Chile_07354001,-35.9636,-71.4881,9031718.273047188,46.39867859215019,10.932175
4489,66014427,0.006486567428,R66014427XS2194867,-35.967919426967406,-71.49041390894847,Chile_07354001,-35.9636,-71.4881,9031718.273047188,46.39867859215019,10.932175
4490,66014429,0.006263092172,R66014429XS2195011,-35.999630896031164,-71.44536910652245,Chile_07354002,-36.0028,-71.4419,9029519.521597756,51.44667764414956,10.586899
4491,66014429,0.006263092172,R66014429XS2195012,-36.00021279734484,-71.44499999983097,Chile_07354002,-36.0028,-71.4419,9029519.521597756,51.44667764414956,10.586899
4492,66014429,0.006263092172,R66014429XS2195013,-36.00088600085122,-71.44494733309492,Chile_07354002,-36.0028,-71.4419,9029519.521597756,51.44667764414956,10.586899
4493,66014429,0.006263092172,R66014429XS2195014,-36.00142025842294,-71.44441307706582,Chile_07354002,-36.0028,-71.4419,9029519.521597756,51.44667764414956,10.586899
4494,66014429,0.006263092172,R66014429XS2195015,-36.002037564674765,-71.44416666644713,Chile_07354002,-36.0028,-71.4419,9029519.521597756,51.44667764414956,10.586899
4495,66014429,0.006263092172,R66014429XS2195016,-36.00272596442642,-71.444166666491,Chile_07354002,-36.0028,-71.4419,9029519.521597756,51.44667764414956,10.586899
4496,66014740,0.001509919087,R66014740XS2196341,-37.21083333388526,-72.32062892675613,Chile_08381003,-37.2119,-72.3242,9194654.705507103,98.37938310172616,51.289158
4497,66014740,0.001509919087,R66014740XS2196342,-37.20975255950774,-72.31808588994137,Chile_08381003,-37.2119,-72.3242,9194654.705507103,98.37938310172616,51.289158
4498,66014741,0.004193118242,R66014741XS2196468,-37.29759369417426,-71.96749999990584,Chile_08380002,-37.3003,-71.9703,9166468.897058122,61.63746013675027,50.910114
4499,66014779,0.002853219236,R66014779XS2196711,-36.867500000087865,-72.32835875240357,Chile_08132001,-36.8667,-72.3333,9172607.388229689,30.609103876579784,12.003735
4500,66014779,0.002853219236,R66014779XS2196712,-36.86750000022185,-72.3259010428333,Chile_08132001,-36.8667,-72.3333,9172607.388229689,30.609103876579784,12.003735
4501,66015109,0.002014767195,R66015109XS2197220,-37.60083333395816,-72.27558566380996,Chile_08319001,-37.6019,-72.2783,9216827.916062796,125.32002644635958,134.03188
4502,66015114,0.002811774624,R66015114XS2197330,-37.71068793536823,-71.82014539954044,Chile_08317005,-37.7092,-71.8236,9180311.000264166,80.64021069667228,125.3398
4503,66015114,0.002811774624,R66015114XS2197331,-37.711666667118095,-71.81848781112056,Chile_08317005,-37.7092,-71.8236,9180311.000264166,80.64021069667228,125.3398
4504,66015114,0.002811774624,R66015114XS2197332,-37.7129715918688,-71.81702841081837,Chile_08317005,-37.7092,-71.8236,9180311.000264166,80.64021069667228,125.3398
4505,66015115,0.00308011323,R66015115XS2197393,-37.79395442413324,-71.69999999982626,Chile_08317004,-37.7964,-71.6989,9174421.195965787,89.37355402698566,118.74308
4506,66015120,0.010674912317,R66015120XS2197495,-37.99329227472274,-71.52170772579662,Chile_08312001,-37.9897,-71.52,9171098.53600158,57.159048578072095,83.43122
4507,66015120,0.010674912317,R66015120XS2197496,-37.994358807943634,-71.52064119402365,Chile_08312001,-37.9897,-71.52,9171098.53600158,57.159048578072095,83.43122
4508,66015120,0.010674912317,R66015120XS2197497,-37.99576261619074,-71.51923738467049,Chile_08312001,-37.9897,-71.52,9171098.53600158,57.159048578072095,83.43122
4509,66015121,0.003622060815,R66015121XS2197534,-38.03302992163119,-71.48136325172071,Chile_08312000,-38.0369,-71.4781,9169932.835264351,199.26561152696192,81.524
4510,66015121,0.003622060815,R66015121XS2197535,-38.03473679936261,-71.48166666647384,Chile_08312000,-38.0369,-71.4781,9169932.835264351,199.26561152696192,81.524
4511,66015145,0.003794128902,R66015145XS2197730,-38.19418707251554,-71.29831292775188,Chile_08307002,-38.2008,-71.2989,9163683.549627194,35.56468548080919,41.461872
4512,66015145,0.003794128902,R66015145XS2197731,-38.195755254036456,-71.29749999992588,Chile_08307002,-38.2008,-71.2989,9163683.549627194,35.56468548080919,41.461872
4513,66015557,0.001006157687,R66015557XS2198410,-38.780000000159646,-72.94912009322229,Chile_09140001,-38.78,-72.9469,9364292.78385555,97.87621020275309,100.056366
4514,66015562,0.002512605214,R66015562XS2198688,-38.68666666741903,-72.50127408625038,Chile_09129002,-38.6867,-72.5028,9314029.07865104,32.022577031210986,54.227364
4515,66015562,0.002512605214,R66015562XS2198689,-38.68666666729092,-72.50058998539586,Chile_09129002,-38.6867,-72.5028,9314029.07865104,32.022577031210986,54.227364
4516,66015562,0.002512605214,R66015562XS2198690,-38.68666666696917,-72.49990588371416,Chile_09129002,-38.6867,-72.5028,9314029.07865104,32.022577031210986,54.227364
4517,66015562,0.002512605214,R66015562XS2198691,-38.686666666853135,-72.49922178120538,Chile_09129002,-38.6867,-72.5028,9314029.07865104,32.022577031210986,54.227364
4518,66015562,0.002512605214,R66015562XS2198692,-38.68666666722551,-72.49853767786955,Chile_09129002,-38.6867,-72.5028,9314029.07865104,32.022577031210986,54.227364
4519,66015562,0.002512605214,R66015562XS2198693,-38.6863707138947,-72.49803737725445,Chile_09129002,-38.6867,-72.5028,9314029.07865104,32.022577031210986,54.227364
4520,66015562,0.002512605214,R66015562XS2198694,-38.685948703719774,-72.49761536866416,Chile_09129002,-38.6867,-72.5028,9314029.07865104,32.022577031210986,54.227364
4521,66015562,0.002512605214,R66015562XS2198695,-38.685833334060135,-72.49700292267474,Chile_09129002,-38.6867,-72.5028,9314029.07865104,32.022577031210986,54.227364
4522,66015654,0.004821774741,R66015654XS2199932,-38.86509643188234,-71.73176309708035,Chile_09402001,-38.8653,-71.7336,9252769.177613497,45.84135893671749,24.593742
4523,66015654,0.004821774741,R66015654XS2199933,-38.86416666681777,-71.72995591311867,Chile_09402001,-38.8653,-71.7336,9252769.177613497,45.84135893671749,24.593742
4524,66016029,0.000866191174,R66016029XS2200823,-39.54834784597428,-72.90331882088906,Chile_10134001,-39.55,-72.9,9415025.62891667,25.759736730948827,32.06737
4525,66016029,0.000866191174,R66016029XS2200824,-39.54927212643421,-72.90333333321828,Chile_10134001,-39.55,-72.9,9415025.62891667,25.759736730948827,32.06737
4526,66016351,0.001472812585,R66016351XS2201892,-40.38371485219609,-72.99954818177054,Chile_10328001,-40.3842,-73.0022,9485857.776878797,32.89087952006964,64.46121
